name	namecustom	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	.	peakidx	ms_level	METAB01_QC1	METAB01_QC2	METAB01_QC3	METAB01_QC4	METAB01_QC5	METAB01_Smpl_07	METAB01_Smpl_100	METAB01_Smpl_10_nonCOVID	METAB01_Smpl_11	METAB01_Smpl_11_nonCOVID	METAB01_Smpl_12_nonCOVID	METAB01_Smpl_13	METAB01_Smpl_13_nonCOVID	METAB01_Smpl_14_nonCOVID	METAB01_Smpl_15_nonCOVID	METAB01_Smpl_16_nonCOVID	METAB01_Smpl_17_nonCOVID	METAB01_Smpl_18_nonCOVID	METAB01_Smpl_19_nonCOVID	METAB01_Smpl_1_nonCOVID	METAB01_Smpl_20_nonCOVID	METAB01_Smpl_21_nonCOVID	METAB01_Smpl_22_nonCOVID	METAB01_Smpl_23	METAB01_Smpl_24	METAB01_Smpl_26_nonCOVID	METAB01_Smpl_27	METAB01_Smpl_27_nonCOVID	METAB01_Smpl_28	METAB01_Smpl_28_nonCOVID	METAB01_Smpl_29_nonCOVID	METAB01_Smpl_2_nonCOVID	METAB01_Smpl_30_nonCOVID	METAB01_Smpl_31_nonCOVID	METAB01_Smpl_32	METAB01_Smpl_32_nonCOVID	METAB01_Smpl_33	METAB01_Smpl_33_nonCOVID	METAB01_Smpl_34_nonCOVID	METAB01_Smpl_35	METAB01_Smpl_35_nonCOVID	METAB01_Smpl_36	METAB01_Smpl_36_nonCOVID	METAB01_Smpl_37	METAB01_Smpl_37_nonCOVID	METAB01_Smpl_38_nonCOVID	METAB01_Smpl_39_nonCOVID	METAB01_Smpl_3_nonCOVID	METAB01_Smpl_40_nonCOVID	METAB01_Smpl_41	METAB01_Smpl_41_nonCOVID	METAB01_Smpl_42	METAB01_Smpl_42_nonCOVID	METAB01_Smpl_43	METAB01_Smpl_44	METAB01_Smpl_46	METAB01_Smpl_47	METAB01_Smpl_4_nonCOVID	METAB01_Smpl_50	METAB01_Smpl_51	METAB01_Smpl_52	METAB01_Smpl_53	METAB01_Smpl_54	METAB01_Smpl_55	METAB01_Smpl_56	METAB01_Smpl_57	METAB01_Smpl_58	METAB01_Smpl_59	METAB01_Smpl_5_nonCOVID	METAB01_Smpl_60	METAB01_Smpl_61	METAB01_Smpl_62	METAB01_Smpl_63	METAB01_Smpl_64	METAB01_Smpl_65	METAB01_Smpl_66	METAB01_Smpl_67	METAB01_Smpl_68	METAB01_Smpl_69	METAB01_Smpl_6_nonCOVID	METAB01_Smpl_70	METAB01_Smpl_71	METAB01_Smpl_72	METAB01_Smpl_73	METAB01_Smpl_74	METAB01_Smpl_75	METAB01_Smpl_76	METAB01_Smpl_78	METAB01_Smpl_79	METAB01_Smpl_7_nonCOVID	METAB01_Smpl_80	METAB01_Smpl_81	METAB01_Smpl_82	METAB01_Smpl_83	METAB01_Smpl_84	METAB01_Smpl_85	METAB01_Smpl_86	METAB01_Smpl_87	METAB01_Smpl_88	METAB01_Smpl_89	METAB01_Smpl_8_nonCOVID	METAB01_Smpl_90	METAB01_Smpl_91	METAB01_Smpl_92	METAB01_Smpl_94	METAB01_Smpl_95	METAB01_Smpl_96	METAB01_Smpl_98	METAB01_Smpl_99	METAB01_Smpl_9_nonCOVID
M131T14_1	M131.081444T13.7257_1	131.081443577975	131.080510699754	131.081585003982	13.7256507873535	12.4312582015991	14.5288734436035	43	43	7515,11532,17080,37572,39258,42780,46079,54601,61723,65171,68435,83567,84991,92264,93568,96444,98832,100528,101954,108314,109619,110733,112765,114348,115522,119510,121347,122678,123848,125014,126121,127275,130726,131840,132856,134200,135364,136242,137581,138528,142994,143817,146419	1	0.0	0.0	0.0	0.0	0.0	3817832.78250535	0.0	0.0	2120221.1706884	0.0	0.0	3545843.36464668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2199869.6265973	1296351.1844429	0.0	2293319.37517865	0.0	2625357.24295692	0.0	0.0	0.0	0.0	0.0	1762170.11233398	0.0	0.0	0.0	0.0	1171324.04645721	0.0	1293005.24797554	0.0	631625.541498053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	401334.175414965	900730.112627956	0.0	0.0	0.0	0.0	683586.083664614	743523.283556955	0.0	29081.3805761343	0.0	523439.343042576	490483.364915686	454959.908608093	0.0	0.0	0.0	0.0	519611.690628056	541205.300603315	451064.077155365	0.0	407957.571999019	442205.092906921	131961.338467656	0.0	0.0	0.0	388859.545220411	423823.13155995	457922.695365695	413565.704071627	327697.778192973	338831.502235186	420667.616136392	0.0	0.0	357583.208327672	301258.021997907	326757.991037347	0.0	307970.648521539	284422.254111156	229179.925656364	247630.365197432	82046.8770078477	0.0	0.0	0.0	253804.994903172	219161.392649669	0.0	0.0	223320.545709034	0.0	0.0
M131T184	M131.117793T183.6619	131.117792741355	131.116921994657	131.118055809841	183.661880493164	179.913513183594	185.41667175293	52	52	839,2285,3700,5086,8474,10840,14068,19107,20784,22767,25070,26657,28329,30249,31872,33341,35085,36565,41665,45006,48314,49595,50948,52340,53822,56838,57974,59444,60827,64261,67723,70553,71890,73207,74765,76040,78848,81359,88680,95779,104019,108902,110102,113625,117338,120465,126771,128828,132522,140156,141659,148855	1	119385.117698168	111616.244205819	95016.884739022	73493.2563243668	0.0	725249.170172235	0.0	208623.633455011	0.0	224034.08577227	0.0	0.0	151580.886819251	181956.218783621	207760.592137063	103677.517488648	183690.904805423	123735.212116903	142455.07541943	207611.536970266	124274.550551369	135403.122905264	165105.020034664	0.0	0.0	156557.514807174	0.0	173779.706646015	0.0	134378.204187522	120798.589781821	168740.944874877	133469.767166016	135394.317474533	0.0	82618.0171923445	389105.662858236	100142.680568574	100215.312367888	0.0	125741.649167738	0.0	99349.7095301825	0.0	98854.3118633079	67601.3558834372	62097.7678280441	118735.572591707	79841.3810490922	0.0	64207.0241023201	0.0	62888.3175578077	0.0	0.0	0.0	0.0	137092.732435831	0.0	0.0	0.0	0.0	43148.6695273939	0.0	0.0	0.0	0.0	0.0	148041.54059181	0.0	0.0	0.0	56067.2753968518	63038.7103687348	0.0	0.0	80079.0640249521	0.0	0.0	108485.207605929	0.0	0.0	76298.4602768083	0.0	0.0	0.0	0.0	24752.5613634202	0.0	146408.930402121	0.0	0.0	22715.5418380407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	264162.269463695	26205.6399105794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137579.364819998
M131T14_2	M131.117848T13.7681_2	131.117848213741	131.106525242587	131.118075940702	13.7681016921997	12.6980171203613	14.492564201355	30	30	7473,11399,16694,31129,37482,42739,45862,61655,65103,92265,93569,96365,98833,100490,101876,108161,109418,110734,112766,115523,119511,121348,122679,123849,125015,126122,127075,130650,132857,143765	1	0.0	0.0	0.0	0.0	0.0	1403814.02120292	0.0	0.0	1034893.08631505	0.0	0.0	2071076.53646988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	353311.925265955	0.0	0.0	0.0	736854.785920492	0.0	0.0	1165962.38228726	0.0	353438.037287293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	288262.846856118	0.0	189209.815331966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	155091.21859519	434824.442648262	0.0	92907.4883531296	0.0	309531.286249357	307787.237359402	79627.270114354	0.0	0.0	0.0	0.0	65026.885396602	323263.529475715	92408.0362954916	0.0	228741.714197772	0.0	220192.986525643	0.0	0.0	0.0	238309.872527165	277220.241458108	249586.409756457	235121.953359541	294445.922218591	88098.8741072655	242288.14478015	0.0	0.0	240009.835849987	0.0	206495.028289222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	131198.607924306	0.0	0.0	0.0	0.0	0.0
M132T234	M132.003212T233.5809	132.003211721865	132.002262359828	132.003389833982	233.580879211426	232.006103515625	236.096755981445	108	108	1055,2468,3870,5240,6701,9183,9912,11035,13171,14301,15766,18274,19301,20981,22970,25264,26855,28514,30447,32081,33548,35288,36770,38410,40359,41861,43714,45188,46884,48506,49773,51147,52537,53979,55753,56967,58226,59618,61014,62761,64450,66241,67916,69366,70716,72053,73342,74979,76187,77717,79015,80361,81510,83024,84475,86132,87605,88878,90060,91599,93134,94577,95883,97240,98390,99922,101373,102866,104214,105454,106647,107688,109006,110195,111500,112450,113754,115185,116368,117557,118539,119267,120601,122263,123538,124679,125769,126820,127784,129040,130314,131452,132595,133958,134921,135937,137087,138263,139174,140392,141721,142707,143592,144467,145047,146038,147126,149071	1	2005453.43226461	1367263.7488562	986332.644992188	594687.962787959	3033415.3785968	12390756.5691447	65184.0901795297	2277551.0025722	8694980.65789084	3152512.62036728	2548162.91096616	7371057.21062897	2720104.88455942	2552594.49981865	2464376.7812298	1989709.00293597	2372229.52123054	2301202.55616462	1878277.8026953	3162392.55298767	1989672.11590597	1993134.75435071	2194300.73600489	5817574.26087719	5034664.9631848	1916943.75466286	5308846.86458346	1805200.14157031	3871506.7201382	1719498.87124188	1269998.9253235	2987279.0400578	1482733.46249638	1271414.7109469	4525612.74391638	1053630.66065679	4940174.53032931	1235839.21319759	1351084.89396393	4081454.28477761	1409425.20374658	4178321.18792608	974390.217461797	4053542.13043084	1010353.39596469	886720.603518254	726661.075381727	3143897.80518995	977667.549085301	3447774.15296508	817631.945399131	3462740.15193144	710456.867226527	3641691.27767161	3198190.30295088	3252221.41900062	3417728.72567695	2431733.3979303	3335929.8070454	684980.556978844	550451.480473793	667362.455148901	528499.510187486	455212.779919957	604271.120965343	426761.357031033	431132.919073023	367549.970582699	2885033.24364965	480998.625022134	260808.951678142	333349.6324238	275363.840017025	193595.646724211	263704.865703701	216903.106810264	346456.508190127	197487.159524435	205731.008368596	3031801.07974723	181235.614996582	172984.598822934	270947.908623271	198512.848923881	150757.005461388	153129.887655615	133746.338678539	135690.014331423	91544.3709476334	3062214.91656722	145488.630398149	117534.678960396	116607.462759604	0.0	53843.6922407449	91183.8313634497	85903.0054041999	147737.635172947	102646.799377687	76059.1797616515	3042855.22138819	106939.210935226	60173.6993127648	63899.4468240675	68661.4867775917	74051.9025283975	74393.1245467333	65532.6283110343	0.0	2883478.17081515
M132T197	M132.021023T196.7064	132.021023327942	132.020154839185	132.021182740267	196.70637512207	190.692962646484	202.310638427734	43	43	8492,10885,14124,15612,20829,22805,25112,26698,30296,31935,33382,35127,36606,38207,41703,45031,48349,49622,51015,52395,53844,56860,59483,60854,64305,67747,70584,73229,74829,77462,78892,82724,85848,87328,107577,117390,120511,125710,128880,139137,140208,147085,148905	1	0.0	0.0	0.0	0.0	0.0	182481.881042483	0.0	135090.422270166	0.0	649112.1592606	197204.502972311	0.0	0.0	447390.964118813	229822.464236057	557896.66529967	347351.056661784	0.0	853699.443576236	702497.239137393	193854.690334951	453845.825061779	536290.22822641	250006.894745932	0.0	296044.832148131	0.0	144411.756128742	0.0	277236.095796491	274518.497873089	1043719.50707452	317884.159895131	166035.129143881	0.0	131350.801111688	0.0	387942.346995579	41450.8304106664	0.0	793153.046075837	0.0	30941.9595279628	0.0	369325.191443532	0.0	264533.479098225	445334.240100315	0.0	299608.492298657	259125.633727474	0.0	0.0	326350.457497907	0.0	188854.314454137	41666.6718492122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50911.9262750282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	219773.626354605	0.0	0.0	778574.863099001	0.0	0.0	0.0	76339.7607616706	0.0	0.0	84972.0038203643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37343.5371104826	341981.524213526	0.0	0.0	0.0	0.0	0.0	0.0	137716.469262211	0.0	816061.750844108
M132T118	M132.076726T117.6992	132.076726181354	132.075837346035	132.076914047006	117.699161415039	109.161697387695	131.549682617188	38	38	655,2101,3533,4931,8259,10671,13855,15372,18905,20571,22556,24880,26463,28136,30054,31670,33127,34896,36356,41474,48120,50763,52128,53666,59273,67557,70379,71727,73066,74577,75891,78675,88519,103828,117162,128637,139953,148639	1	319774.162486987	217781.878136343	86701.9444471765	59590.5718578759	0.0	342655.003494386	0.0	161630.364202909	0.0	349579.697756779	321661.53848969	0.0	343507.923774883	319621.290075925	324050.01170358	293454.776193443	322874.679957488	311371.162512011	269441.788759977	414175.569702301	278586.583421705	262873.777746086	271716.112789956	0.0	0.0	146624.476982611	0.0	0.0	0.0	134220.35611414	0.0	412970.033824037	132044.273027477	96278.2005985857	0.0	0.0	0.0	94454.6526521572	0.0	0.0	0.0	0.0	77793.777994273	0.0	88833.4811486015	70331.1165488072	53472.9916565723	406577.332540943	77861.2221606468	0.0	57746.7817645561	0.0	0.0	0.0	0.0	0.0	0.0	349185.693356651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	362737.70877731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	372646.95065196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	371776.858146502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	356650.512332305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	349694.365910373
M132T387	M132.076777T386.528	132.07677700161	132.075801581369	132.076926005137	386.527984619141	367.289367675781	399.771728515625	85	85	1138,6634,8714,9955,11125,12535,14395,15854,17855,19379,21065,23045,25337,26934,28586,32177,38430,40247,43583,46777,51228,55684,58286,62799,66278,69381,75067,77642,80290,82936,84408,86073,87553,88953,90089,91657,93200,94643,95957,97301,98481,99972,101430,102920,104302,105530,106707,107746,109067,110243,111565,112499,113829,115230,116422,117654,118588,119307,120661,122314,123586,124731,125809,126861,127818,129140,130355,131493,132639,133487,133985,134966,135984,137143,138317,139208,140489,141760,142741,143621,144497,145086,146078,147176,149155	1	13778346.1502076	0.0	0.0	0.0	12051601.6066488	11348499.879412	417435.050998191	60804980.6929995	24056571.4369699	12770761.4478802	8845293.85073296	65851332.9692162	13688172.2131576	42342918.8883702	7880290.96555485	14512423.1399006	25171213.4300137	7106378.49682656	0.0	21251689.3499474	0.0	0.0	0.0	10687771.7366798	8669007.92318633	0.0	9844895.77875216	0.0	5155957.16381897	0.0	0.0	22231672.9074377	0.0	0.0	48521798.6133293	0.0	64954114.4567882	0.0	0.0	14166703.9462077	0.0	17121930.0455879	0.0	10206784.8389795	0.0	0.0	0.0	18413514.7317021	0.0	5093191.29684763	0.0	12282946.6401135	0.0	9201302.48904774	9065097.22294453	19592769.9302546	13494780.0733275	20097084.0497938	7321189.35060476	2026103.21332868	6437183.89589428	10650380.7278165	16546615.005082	5965292.55147097	16088692.5589989	3227328.11258762	2982101.42393877	3244967.08755126	10249060.4962192	6363331.69596564	2249898.46083331	2116020.65113854	3145093.45488047	3326617.08572905	1437600.29306599	2305918.9177251	4628416.43287683	4187483.23660427	4683820.15996191	61100459.356398	5002152.13092003	1443987.94325582	810427.971161981	2025775.98515925	924411.837078962	6664981.18407322	2437287.07716215	3372267.66294073	1567586.25621371	51214603.2629044	1696091.62088898	2209134.81245599	1768863.19544712	1264153.90130613	771633.595819239	1289433.430381	1452962.18532717	1957820.14141923	2111362.49057124	273356.699661908	60898563.9854304	1323285.7107834	451778.969645693	1725655.90175285	542950.377541643	863449.332576729	2771470.83188511	3073661.37547145	0.0	41892938.9300361
M132T157	M132.10197T156.7249	132.101970342956	132.100959451197	132.10211273625	156.724868774414	140.365493774414	165.606552124023	113	106	1354,2735,4118,5481,9184,11313,13172,14642,16103,18275,19671,21446,23736,25730,27148,29060,30803,32399,33970,35592,37058,39025,40763,42206,44279,45523,47544,48775,50179,51396,53006,54273,55978,57165,58624,59934,61507,63224,64848,66956,68252,69869,70977,72475,73689,75260,76515,78091,79294,80706,81811,83396,84833,86597,87978,89131,90469,92081,93443,95074,96251,97482,98689,98691,100382,101707,103249,104512,106009,106011,106910,107993,109259,110457,111789,112663,114100,114102,115389,116572,117872,118705,119427,120916,120917,122597,123772,125933,127005,127938,129577,130592,131674,132746,132748,133562,134051,135076,136092,137330,137332,138418,139318,140825,141930,142832,143687,144581,145182,146226,146229,147271,149385	1	20698264.2489928	13299070.7479012	10025909.1955785	7756804.78785317	0.0	65720722.9916434	0.0	21539131.1496406	41522308.8918029	53070960.9533933	35503924.3568995	54720862.8275417	24769681.4502175	18823676.9467929	20000104.8440259	25900729.9354414	19788512.5898848	21586149.9709923	15900350.2431162	27334546.5951605	25976465.6578509	12215765.8978171	21612612.0610927	32263355.4522901	37905625.1567338	12666826.0025645	29011706.429849	17877016.5975852	23278088.3857008	20506898.0974135	13426044.5109526	16031029.9498422	28832615.5511531	8378992.89226674	32752345.588319	7798124.43250566	30293922.8699205	17818833.4522783	17011002.6969558	26415771.6237485	15786994.3437887	33388402.0721282	16177561.0473036	26433065.7565503	13703000.9704437	12049958.5930626	5504272.70851589	26855323.7353974	8046773.11186118	25309881.0662313	12496736.1714408	21510026.6962195	7993134.41688697	19958579.771416	15096860.9030689	23754774.1427535	16096202.8590798	24173698.4156337	22015245.1535947	10066977.7817259	5955408.55524299	17622749.7259541	6604810.50318587	7875260.06095239	7619378.107707	5111252.42395553	5687249.07528074	6918670.96513719	17755956.0080757	9491103.86238384	4677029.40420505	6335134.75787867	6603243.75186686	3589113.35998789	5576938.57801676	5137244.71546914	1270617.90803778	3545428.537379	5026042.07255639	46339599.5576319	2420628.78893042	3810826.20835231	5752729.04323457	3220483.81728579	2970916.45445958	0.0	2753116.87861105	2897158.04334438	1814168.868257	31360773.1647473	2212065.75750166	2162360.5212032	783460.685076596	1290492.02486344	1494669.98444766	1678811.86412711	1342427.28954915	711815.104627375	2314251.51300844	2042240.74374362	27968286.9564827	2182665.42347442	1586700.80417603	1695454.87788993	2031913.64232999	1549151.5376219	591312.726532011	1387328.02501365	0.0	21511396.2808198
M132T173	M132.101969T173.3351	132.101969046268	132.100942674578	132.102072784137	173.335075378418	165.65690612793	182.711868286133	84	81	2736,4119,7250,7251,9185,10135,10136,11314,14643,18276,25731,27149,33971,35593,39026,40764,44280,47545,50180,53007,54274,55979,57166,58625,61508,63225,66957,68253,69870,70978,73690,75261,76516,78092,80707,81812,83397,84834,86598,87979,89132,90470,92082,93444,96252,97483,98690,100383,101708,103250,106010,106911,107994,109260,110458,111790,112664,114101,115390,116573,119428,122598,123773,124925,124926,125934,127006,127939,131675,132747,133563,134052,135077,137331,138419,139319,141931,142833,143688,145183,146228,147272,147968,149386	1	0.0	9288144.51285091	8220052.09945658	0.0	11029188.5148807	40079374.1032036	827278.135642652	14830772.9695862	0.0	32010479.2434592	0.0	29135447.5329526	0.0	0.0	0.0	18341342.846871	13587359.0496756	0.0	0.0	0.0	18188498.7916368	6579780.80780531	0.0	19721157.2387209	21629293.5156247	0.0	14968706.1173864	0.0	13797216.8000421	0.0	9699401.89987946	0.0	16597285.819289	5325591.64502719	17810119.079881	4557745.0239921	19736314.4441548	0.0	10697980.2368119	13523556.0925446	0.0	16307669.7621349	11249287.4624367	13676978.9919634	8013529.42567876	0.0	3466919.43635845	15508868.301858	4977590.51500732	13075820.7411394	0.0	11388490.7075665	1854128.73599336	11782361.5076913	9131679.58042083	12871720.1607708	12283031.8622392	14894684.9676031	11608060.8947858	5832459.83768599	3696055.4901786	0.0	4059536.80153791	4475039.81026095	5150160.96718597	3014106.97475595	3336389.18398834	3572818.25998757	0.0	6090558.64655095	2356425.90292068	3545998.11672252	3774778.32426697	2230362.01483421	3096944.85071896	2564292.16447605	4680758.37497592	1913707.91234143	2800679.06311911	0.0	0.0	2044431.80676723	0.0	1890773.10260451	1892074.58416563	2637675.2167241	1393728.3161256	1355466.98082223	1113003.19384376	0.0	0.0	1396334.67168628	1320827.40780405	854956.076202521	781186.578141145	1019844.55440418	0.0	1497479.25826159	1216431.45087568	1107556.84483943	0.0	1374935.88777009	809181.446980746	830614.553257565	0.0	1048091.15409174	1103604.8820533	744120.34944637	557468.367860781	12758764.2818771
M133T92	M132.987212T92.1234	132.987211958393	132.986263999459	132.987380273787	92.123405456543	87.707405090332	94.5256576538086	41	41	4744,6106,24718,27926,32921,36213,37799,41286,42978,44689,46258,53574,55041,57598,60464,62262,63840,65575,68853,77091,82305,83849,85421,86932,89491,92823,94216,97890,101065,102570,105004,106370,107350,108698,109925,113398,124418,136815,139798,141506,148422	1	0.0	0.0	0.0	16165.0667718493	71874.4039613366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17668.6912916658	0.0	330455.684449461	0.0	0.0	76286.239120144	0.0	130873.181949417	349424.734967658	0.0	21611.1851417109	83025.8058240115	32624.6626655319	208165.401892938	0.0	0.0	0.0	0.0	65469.6283556251	203373.931158389	0.0	100926.178953183	0.0	163945.214583084	56097.6505594415	41969.323577817	81192.5554167092	0.0	52177.798483338	0.0	0.0	0.0	0.0	0.0	236489.398061876	0.0	0.0	0.0	36951.4441420362	190528.309808082	82532.3381227598	133607.631515097	0.0	101430.635019273	0.0	60519.6507574585	28575.7280631515	0.0	0.0	42082.1603406493	0.0	29095.0861125298	25588.2170118134	0.0	25085.0713994691	41979.0544177478	98636.391398313	28995.402524086	42600.9692220557	0.0	0.0	32311.0862649123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24545.9171375078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23132.4342377923	0.0	0.0	54789.3868679581	15426.2124635357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30838.8045108884
M133T186	M133.031824T186.1592	133.031823502963	133.030857144697	133.032059427699	186.159164428711	181.086059570312	197.194747924805	94	94	863,2311,3708,5090,6470,8497,9865,10867,12328,14096,15585,17619,19132,20804,22781,25089,26683,28350,30264,31910,33362,35103,36578,38208,40030,41679,43347,45009,46578,48330,49603,50980,52376,53827,55466,56845,58000,59455,60836,62575,64274,66039,67738,69180,70567,71906,73211,74808,76043,77456,78857,80104,81366,82718,84205,85840,87326,88716,89868,91491,93042,94466,95788,97164,98253,99831,101289,102772,104050,105323,106567,107570,108914,110116,111409,112372,113646,115113,116290,117383,119190,120479,122173,124606,125695,127739,128856,131390,136999,139128,140187,142672,144425,148876	1	478861.458853231	327098.413247917	286066.477665635	241142.528796803	486958.818257128	1067718.07565091	41633.3828601547	811864.55890078	707772.168774345	1443566.75750237	554520.62920781	759195.370497971	523486.263938514	536979.673550347	419151.257784289	1103459.33199626	579102.533393256	498644.572115628	479203.777213725	857525.179431688	758022.021976017	414444.131344011	476398.987838383	1121083.36696151	713020.00422517	421104.387365715	555719.427416877	446141.518181736	486805.861757371	503254.438551938	526387.669581794	437926.482431793	1022696.29284046	319425.180147162	573797.791952301	221566.269867332	780664.830891484	435378.821642251	623489.518986537	571422.81167522	538705.407143542	915453.170466248	464327.241551735	572867.617568679	379862.410938285	514554.636890248	225729.915389422	1122257.17826125	333758.094665295	544306.454156604	312955.709220846	517686.233899622	231352.078736001	498043.87680269	438149.490688053	352433.775623286	333079.577097403	694566.883240811	473943.108694556	279730.169838172	231170.250447426	258223.884156272	114026.538779275	171809.165857618	316465.80399521	122693.5433232	209989.911690643	168633.20711304	465666.034390236	374106.861369786	174582.492006229	174670.868256508	248122.519865363	171076.28006169	176598.496423545	167177.633052854	277910.604969349	86684.9267472207	199606.467233781	1477553.50162457	0.0	124924.937569771	179830.594685572	110557.024733346	0.0	87848.3558435876	77872.7859202253	0.0	59600.457216553	893622.364942106	0.0	82643.7944642093	0.0	0.0	0.0	0.0	0.0	93953.1516404229	0.0	30784.8823214282	997763.011803673	0.0	38098.015189005	0.0	39669.0477270372	0.0	0.0	0.0	0.0	602454.555327436
M133T528	M133.060798T528.3069	133.06079843484	133.059798510046	133.060966559263	528.306884765625	519.384765625	559.1162109375	67	67	2564,3952,5323,6665,8783,12590,17890,21092,23078,25365,26959,28620,30540,33656,35383,36866,38492,40300,41986,43641,45285,46831,48607,49872,52650,54059,55721,57044,58321,59717,61114,62837,64603,66320,68013,69438,70805,72145,73422,76288,77686,79096,80329,81597,82980,84458,86119,87593,90139,91690,93236,94679,95979,98519,101462,102953,105565,110271,113870,115251,116445,119332,125830,130380,131516,132658,138343	1	0.0	219909.615170853	175669.033057719	145670.478748725	482287.262786633	903034.469363678	0.0	0.0	786786.840645038	0.0	0.0	747224.29076963	0.0	641446.199298859	318158.84350219	459524.7489821	489164.08768158	249751.70264443	319621.596880637	0.0	315953.799161459	243424.506992932	345631.748598474	727525.419155531	471505.098386145	233631.297831739	467501.654196778	316054.458849491	348997.794271321	577255.292740573	299888.143904385	0.0	571492.485241995	266826.474471776	426164.825146663	159195.317076386	698878.963662379	299255.096220111	362403.546298981	408464.52260247	355876.638708496	739186.036379295	191254.42521616	496035.379249367	247803.973657662	254729.732846452	157129.416227519	0.0	202433.890178429	489899.590141913	143529.700352161	383024.115316861	113538.291076768	442968.668953683	419109.148006731	373218.140318251	370236.64329891	0.0	465815.316192256	110059.991635492	118702.954129081	161355.877814332	61954.6584686222	0.0	139144.55563048	0.0	101983.756087603	83110.9507494787	0.0	176800.13236443	0.0	0.0	0.0	82729.7615626549	0.0	0.0	125595.408257321	29703.4961300107	80022.6960202678	0.0	0.0	40941.8760409665	0.0	0.0	0.0	0.0	34566.9294930436	0.0	0.0	0.0	18297.5604766481	31088.6332804575	44698.5147577859	0.0	0.0	0.0	0.0	0.0	36219.6280354122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M133T14	M133.075965T13.8542	133.075964768184	133.074952134783	133.076117384266	13.8542227745056	12.6979141235352	14.2621536254883	44	44	7370,11526,16633,37408,39238,42694,45850,54594,61687,65191,85442,92266,93570,96445,98910,100529,101955,108326,109419,110735,112767,114565,115686,119679,121349,122890,124060,125193,126123,127267,130864,131841,132858,134326,135365,136243,137582,138642,142292,143121,143958,145355,146420,147435	1	0.0	0.0	0.0	0.0	0.0	1185265.5147452	0.0	0.0	1427580.86421823	0.0	0.0	1128212.21090918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	940389.590734778	753699.706827695	0.0	1186451.35090228	0.0	1411857.74736391	0.0	0.0	0.0	0.0	0.0	842872.338639025	0.0	0.0	0.0	0.0	422669.387844438	0.0	404039.122836467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	397580.212218258	0.0	0.0	0.0	0.0	625595.00942602	525542.478021185	0.0	476920.335163967	0.0	527723.026746274	444628.138608372	472553.444555497	0.0	0.0	0.0	0.0	396733.404581148	453338.656396865	430714.27498615	0.0	301231.807969892	192939.855513017	370621.639714156	0.0	0.0	0.0	369270.71679683	377954.887656806	362433.362701718	349482.497195156	395307.780281346	323781.720867951	336016.535933405	0.0	0.0	344590.272198404	360793.355581485	346423.714864486	0.0	339211.664739911	328781.918608165	95281.1451283127	299544.236723508	337200.887669143	0.0	0.0	287649.411412588	312292.62793684	247007.884464301	0.0	296792.410149514	253603.115860539	288724.985108296	0.0
